"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved";"goals_per90";"assists_per90";"shots_per90";"shots_on_per90";"key_passes_per90";"passes_per90";"tackles_per90";"interceptions_per90";"duels_total_per90";"duels_won_per90";"dribbles_attempts_per90";"dribbles_success_per90";"fouls_drawn_per90";"fouls_committed_per90"
"Championship";"England";40;380659;"R. Patterson-Powell";"Rio";"Patterson-Powell";20;"2005-11-02";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/380659.png";70;"Middlesbrough";"https://media.api-sports.io/football/teams/70.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;43;"Midfielder";NA;FALSE;0;0;2;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;391779;"M. Salamon";"Matteo";"Salamon";21;"2004-02-18";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/391779.png";72;"QPR";"https://media.api-sports.io/football/teams/72.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;32;"Goalkeeper";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;431121;"Callum Perry";"Callum";"Perry";20;"2005-10-05";NA;"England";"England";"186";NA;FALSE;"https://media.api-sports.io/football/players/431121.png";1346;"Coventry";"https://media.api-sports.io/football/teams/1346.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;41;"Defender";NA;FALSE;0;0;7;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;444598;"T. Adelusi";"Theodore";"Olakitan Ademide Adelusi";18;"2007-05-09";"Milton Keynes";"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/444598.png";71;"Norwich";"https://media.api-sports.io/football/teams/71.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;48;"Defender";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;284328;"George Christopher John Pratt";"George Christopher John";"Pratt";22;"2003-09-17";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/284328.png";67;"Blackburn";"https://media.api-sports.io/football/teams/67.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;10;10;810;43;"Defender";6,43;FALSE;0;2;5;1;NA;0;0;1;NA;336;2;NA;11;6;7;75;29;1;NA;NA;2;4;1;0;0;NA;NA;0;0;NA;0;0,111111111111111;0,111111111111111;NA;0,222222222222222;37,3333333333333;1,22222222222222;0,777777777777778;8,33333333333333;3,22222222222222;0,111111111111111;NA;0,222222222222222;0,444444444444444
"Championship";"England";40;330206;"Bradley Mayo";"Bradley";"Mayo";21;"2004-09-15";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/330206.png";54;"Birmingham";"https://media.api-sports.io/football/teams/54.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;48;"Goalkeeper";NA;FALSE;0;0;4;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;383773;"L. Mahovo";"Lucien";"Mahovo";20;"2005-06-07";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/383773.png";71;"Norwich";"https://media.api-sports.io/football/teams/71.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;6;2;201;47;"Defender";6,77;FALSE;4;2;4;NA;NA;0;0;0;NA;120;3;NA;6;NA;2;27;16;2;1;NA;2;5;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;1,34328358208955;53,7313432835821;2,6865671641791;0,895522388059702;12,089552238806;7,16417910447761;0,895522388059702;0,447761194029851;0,895522388059702;2,23880597014925
"Championship";"England";40;399607;"E. Morrison";"Elijah";"Morrison";19;"2006-03-18";NA;"England";"England";"175";"65";FALSE;"https://media.api-sports.io/football/players/399607.png";56;"Bristol City";"https://media.api-sports.io/football/teams/56.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;31;"Midfielder";NA;FALSE;0;0;12;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;403232;"Tom Atcheson";"Tom";"Atcheson";19;"2006-09-22";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/403232.png";67;"Blackburn";"https://media.api-sports.io/football/teams/67.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;5;3;318;38;"Defender";6,5;FALSE;2;0;12;1;1;0;0;0;NA;164;2;NA;4;3;6;41;25;4;3;NA;NA;5;1;0;0;NA;NA;0;0;NA;0;0;0,283018867924528;0,283018867924528;0,566037735849057;46,4150943396226;1,13207547169811;1,69811320754717;11,6037735849057;7,07547169811321;1,13207547169811;0,849056603773585;NA;1,41509433962264
"Championship";"England";40;459331;"J. Emery";"Joe";"Emery";19;"2006-12-27";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/459331.png";74;"Sheffield Wednesday";"https://media.api-sports.io/football/teams/74.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;3;0;64;32;"Defender";6,63;FALSE;3;0;28;1;NA;0;0;0;NA;29;NA;NA;3;1;3;6;3;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;1,40625;NA;NA;40,78125;4,21875;4,21875;8,4375;4,21875;NA;NA;NA;NA
"Championship";"England";40;162158;"P. Dwomoh";"Pierre Junior";"Dwomoh";21;"2004-06-21";"Ghent";"Belgium";"Belgium";"188";"69";FALSE;"https://media.api-sports.io/football/players/162158.png";38;"Watford";"https://media.api-sports.io/football/teams/38.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;0;1;14;"Midfielder";NA;FALSE;1;0;1;NA;NA;0;0;0;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;180;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;284247;"H. Blair";"Harvey";"Blair";22;"2003-09-14";"Huddersfield";"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/284247.png";1355;"Portsmouth";"https://media.api-sports.io/football/teams/1355.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;10;3;381;29;"Attacker";6,52;FALSE;7;3;9;1;NA;0;0;0;NA;46;5;NA;6;NA;NA;71;25;26;8;NA;8;5;0;0;0;NA;NA;0;0;NA;0;0;0,236220472440945;NA;1,18110236220472;10,8661417322835;1,41732283464567;NA;16,7716535433071;5,90551181102362;6,14173228346457;1,88976377952756;1,88976377952756;1,18110236220472
"Championship";"England";40;329348;"L. Wheeldon";"Lennon";"Wheeldon";19;"2006-02-16";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/329348.png";69;"Derby";"https://media.api-sports.io/football/teams/69.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;48;"Attacker";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;403218;"O. Thomas";"Oliver";"Thomas";20;"2005-04-18";"Bristol";"England";"England";"182 cm";NA;FALSE;"https://media.api-sports.io/football/players/403218.png";56;"Bristol City";"https://media.api-sports.io/football/teams/56.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;3;0;22;36;"Attacker";6,4;FALSE;3;0;6;NA;NA;0;0;0;NA;11;1;NA;NA;NA;NA;6;3;1;1;NA;1;2;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;4,09090909090909;45;NA;NA;24,5454545454545;12,2727272727273;4,09090909090909;4,09090909090909;4,09090909090909;8,18181818181818
"Championship";"England";40;459518;"Cole McGhee";"Cole";"McGhee";19;"2006-01-28";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/459518.png";74;"Sheffield Wednesday";"https://media.api-sports.io/football/teams/74.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;7;6;508;28;"Defender";6,2;FALSE;1;2;12;3;2;0;0;0;NA;233;1;NA;4;2;5;45;16;5;1;NA;NA;8;1;0;0;NA;NA;0;0;NA;0;0;0,531496062992126;0,354330708661417;0,177165354330709;41,2795275590551;0,708661417322835;0,885826771653543;7,97244094488189;2,83464566929134;0,885826771653543;0,177165354330709;NA;1,41732283464567
"Championship";"England";40;557512;"G. Kelly";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/557512.png";75;"Stoke City";"https://media.api-sports.io/football/teams/75.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;59;"Midfielder";NA;FALSE;0;0;6;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;560734;"O. Varney";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/560734.png";1346;"Coventry";"https://media.api-sports.io/football/teams/1346.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;51;"Goalkeeper";NA;FALSE;0;0;2;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;580674;"Sydney Agina";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/580674.png";75;"Stoke City";"https://media.api-sports.io/football/teams/75.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;50;"Midfielder";NA;FALSE;0;0;7;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;294978;"T. Bany";"Tammer";"Bany Odeh";22;"2003-10-19";NA;"Denmark";"Denmark";"177";NA;FALSE;"https://media.api-sports.io/football/players/294978.png";60;"West Brom";"https://media.api-sports.io/football/teams/60.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;0;1;26;"Attacker";NA;FALSE;1;0;8;NA;NA;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;304318;"Cameron Bragg";"Cameron";"Bragg";20;"2005-04-10";NA;"England";"England";"177 cm";"69 kg";FALSE;"https://media.api-sports.io/football/players/304318.png";41;"Southampton";"https://media.api-sports.io/football/teams/41.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;10;4;442;48;"Midfielder";6,8;FALSE;6;3;11;1;1;0;0;0;NA;274;3;NA;22;2;2;62;35;4;2;NA;5;4;1;0;0;NA;NA;0;0;NA;0;0;0,203619909502262;0,203619909502262;0,610859728506787;55,7918552036199;4,47963800904977;0,407239819004525;12,6244343891403;7,12669683257919;0,81447963800905;0,407239819004525;1,01809954751131;0,81447963800905
"Championship";"England";40;325757;"N. Mawene";"Noah Beaumont";"Mawene";20;"2005-02-01";"Lytham St Annes";"England";"England";"186";"74";FALSE;"https://media.api-sports.io/football/players/325757.png";59;"Preston";"https://media.api-sports.io/football/teams/59.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;0;1;35;"Midfielder";NA;FALSE;1;0;13;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA
"Championship";"England";40;375467;"D. Kelly";"Daniel";"Kelly";20;"2005-10-03";"East Kilbride";"Scotland";"Scotland";"180";"65";FALSE;"https://media.api-sports.io/football/players/375467.png";58;"Millwall";"https://media.api-sports.io/football/teams/58.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;9;3;305;16;"Midfielder";6,58;FALSE;6;2;7;3;2;0;0;0;NA;70;NA;NA;5;2;1;26;9;4;NA;NA;3;4;0;0;0;NA;NA;0;0;NA;0;0;0,885245901639344;0,590163934426229;NA;20,655737704918;1,47540983606557;0,295081967213115;7,67213114754098;2,65573770491803;1,18032786885246;NA;0,885245901639344;1,18032786885246
"Championship";"England";40;402503;"Keenan Gough";"Keenan";"Gough";19;"2006-02-28";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/402503.png";1335;"Charlton";"https://media.api-sports.io/football/teams/1335.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;2;1;102;36;"Midfielder";7;FALSE;1;0;10;NA;NA;0;0;0;NA;30;NA;NA;4;1;3;13;10;2;2;NA;NA;2;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;26,4705882352941;3,52941176470588;2,64705882352941;11,4705882352941;8,82352941176471;1,76470588235294;1,76470588235294;NA;1,76470588235294
"Championship";"England";40;434177;"E. Mundle-Smith";"Errol";"Mundle-Smith";19;"2006-03-19";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/434177.png";71;"Norwich";"https://media.api-sports.io/football/teams/71.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;6;0;100;46;"Attacker";6,38;FALSE;6;0;13;1;1;0;0;0;NA;22;NA;NA;6;NA;NA;30;10;10;3;NA;NA;3;0;0;0;NA;NA;0;0;NA;0;0;0,9;0,9;NA;19,8;5,4;NA;27;9;9;2,7;NA;2,7
"Championship";"England";40;451564;"Jed Meerholz";"Jed";"Meerholz";19;"2006-04-08";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/451564.png";56;"Bristol City";"https://media.api-sports.io/football/teams/56.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;34;"Midfielder";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;459283;"M. Wilson";"Max";"Wilson";18;"2007-01-30";NA;"England";"Northern Ireland";NA;NA;FALSE;"https://media.api-sports.io/football/players/459283.png";59;"Preston";"https://media.api-sports.io/football/teams/59.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;38;"Attacker";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;461130;"C. Nwachukwu";"Christian";"Nwachukwu";20;"2005-12-27";NA;"Nigeria";"Nigeria";NA;NA;FALSE;"https://media.api-sports.io/football/players/461130.png";62;"Sheffield Utd";"https://media.api-sports.io/football/teams/62.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;40;"Attacker";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;546536;"N. Oyekunle";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/546536.png";41;"Southampton";"https://media.api-sports.io/football/teams/41.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;2;0;35;49;"Attacker";6,2;FALSE;2;0;4;NA;NA;0;0;0;NA;6;NA;NA;NA;NA;NA;9;2;1;NA;NA;NA;3;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;15,4285714285714;NA;NA;23,1428571428571;5,14285714285714;2,57142857142857;NA;NA;7,71428571428571
"Championship";"England";40;284231;"Micah Hamilton";"Micah";"Hamilton";22;"2003-11-13";"Manchester";"England";"England";"177";"74";FALSE;"https://media.api-sports.io/football/players/284231.png";70;"Middlesbrough";"https://media.api-sports.io/football/teams/70.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;4;1;57;17;"Attacker";6,4;FALSE;3;1;9;1;NA;0;0;0;NA;19;1;NA;2;NA;NA;8;3;1;NA;NA;NA;1;0;0;0;NA;NA;0;0;NA;0;0;1,57894736842105;NA;1,57894736842105;30;3,15789473684211;NA;12,6315789473684;4,73684210526316;1,57894736842105;NA;NA;1,57894736842105
"Championship";"England";40;313248;"M. Litherland";"Matthew";"Litherland";20;"2005-10-31";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/313248.png";67;"Blackburn";"https://media.api-sports.io/football/teams/67.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;4;4;312;40;"Defender";6,6;FALSE;0;2;4;6;4;0;0;0;NA;115;2;NA;6;1;NA;30;10;4;1;NA;1;3;0;0;0;NA;NA;0;0;NA;0;0;1,73076923076923;1,15384615384615;0,576923076923077;33,1730769230769;1,73076923076923;NA;8,65384615384616;2,88461538461538;1,15384615384615;0,288461538461538;0,288461538461538;0,865384615384615
"Championship";"England";40;350323;"Z. Lovelace";"Zakariya";"Lovelace";19;"2006-01-23";"London";"England";"England";"182";NA;FALSE;"https://media.api-sports.io/football/players/350323.png";58;"Millwall";"https://media.api-sports.io/football/teams/58.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;0;11;29;"Attacker";6,3;FALSE;1;0;1;NA;NA;0;0;0;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;24,5454545454545;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;396481;"F. Cartwright";"Finley";"Cartwright";18;"2007-02-28";"Redcar";"England";"England";"185 cm";"80 kg";FALSE;"https://media.api-sports.io/football/players/396481.png";70;"Middlesbrough";"https://media.api-sports.io/football/teams/70.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;36;"Midfielder";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;401398;"Owen Eames";"Owen";"Eames";19;"2006-11-01";"Swadlincote";"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/401398.png";69;"Derby";"https://media.api-sports.io/football/teams/69.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;2;0;13;37;"Midfielder";6,5;FALSE;2;0;9;1;1;0;0;0;NA;2;NA;NA;NA;NA;NA;3;2;1;1;NA;1;1;0;0;0;NA;NA;0;0;NA;0;0;6,92307692307692;6,92307692307692;NA;13,8461538461538;NA;NA;20,7692307692308;13,8461538461538;6,92307692307692;6,92307692307692;6,92307692307692;6,92307692307692
"Championship";"England";40;419688;"Joshua Laqueretabua";"Joshua";"Laqueretabua";20;"2005-09-26";NA;"England";"England";"185";NA;FALSE;"https://media.api-sports.io/football/players/419688.png";1335;"Charlton";"https://media.api-sports.io/football/teams/1335.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;1;0;9;38;"Midfielder";6,7;FALSE;1;0;2;NA;NA;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;544615;"T. Adelusi";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/544615.png";71;"Norwich";"https://media.api-sports.io/football/teams/71.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;48;"Defender";NA;FALSE;0;0;5;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Championship";"England";40;625548;"Jack Phillips";"Jack";"Phillips";20;"2005-10-15";NA;"England";"England";NA;NA;FALSE;"https://media.api-sports.io/football/players/625548.png";74;"Sheffield Wednesday";"https://media.api-sports.io/football/teams/74.png";40;"Championship";"England";"https://media.api-sports.io/football/leagues/40.png";"https://media.api-sports.io/flags/gb-eng.svg";2025;0;0;NA;35;"Goalkeeper";NA;FALSE;0;0;2;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
